	NFKB1	TNIP2
45690	PTPN12	PRKCQ
45691	PTPN12	CENPJ
45692	PTPN12	TNS3
45693	PTPN12	GSN
45694	MYO6	G6PD
45695	MYO6	LMTK2
45696	MYO6	OPTN
45697	HAUS5	HAUS6
45698	CLASP2	ATG12
45699	CLASP2	MARK2
45700	CLASP2	CENPJ
45701	CLASP2	CENPE
45702	ATG12	ATG4B
45703	ATG12	ATG3
45704	ATG12	EPB41L5
45705	ATG12	WIPI2
45706	TFG	EYA2
45707	TFG	GBP2
45708	TFG	CHMP5
45709	TFG	PEF1
45710	TFG	MAGED1
45711	TFG	SEC31A
45712	TFG	DPM3
45713	TFG	RNF4
45714	TFG	NID2
45715	TFG	DGCR8
45716	TFG	CDIP1
45717	SOX5	MAGED1
45718	SOX5	RNF4
45719	SOX5	CDC23
45720	SOX5	SOX6
45721	CYFIP2	APBB1
45722	CYFIP2	PLG
45723	CYFIP2	LHX4
45724	APLP2	APBB1
45725	APLP2	PRKCQ
45726	APLP2	APBB2
45727	APLP2	PRNP
45728	COL8A1	KLHL20
45729	COL8A1	TRIP6
45730	ITGA5	COL18A1
45731	ITGA5	ANGPTL3
45732	ITGA5	SHARPIN
45733	ITGA5	FLT4
45734	ITGA5	NRP1
45735	ITGA5	SPP1
45736	ITGA5	MMP9
45737	ITGA5	NISCH
45738	ITGA5	ARHGAP5
45739	ITGA5	ANGPT1
45740	ITGA5	CLK1
45741	ARL2	PDE6D
45742	ARL2	LHX4
45743	ARL2	TBCD
45744	TUBG1	DPM1
45745	TUBG1	RASSF1
45746	TUBG1	CENPJ
45747	TUBG1	COL18A1
45748	TUBG1	RICTOR
45749	TUBG1	CAMK2G
45750	TUBG1	SAMHD1
45751	TUBG1	NDE1
45752	TUBG1	FGF2
45753	TUBG1	TFB2M
45754	TUBG1	BRSK1
45755	TUBG1	RPGR
45756	TUBG1	NDEL1
45757	TUBG1	SMG1
45758	TUBG1	PTPN23
45759	FBN1	RHOB
45760	MAGED1	KPNA6
45761	MAGED1	PITX1
45762	MAGED1	SLX4
45763	MAGED1	NUMBL
45764	MAGED1	SPTLC1
45765	MAGED1	MAP3K7
45766	MAGED1	DPM1
45767	MAGED1	CDC23
45768	MAGED1	CEP192
45769	MAGED1	HOXC9
45770	MAGED1	KPNA2
45771	ZGPAT	UPF2
45772	ZGPAT	CTNNA1
45773	MCM4	KPNA4
45774	MCM4	CAP1
45775	MCM4	PYCARD
45776	MCM4	SAFB
45777	MCM4	L3MBTL1
45778	MAP3K7	STRADB
45779	MAP3K7	MAP3K5
45780	MAP3K7	TRIM5
45781	MAP3K7	NDFIP1
45782	MAP3K7	TAOK1
45783	MAP3K7	TGFBR2
45784	MAP3K7	PRKCQ
45785	MAP3K7	PPM1L
45786	MAP3K7	NRIP1
45787	MAP3K7	BBS10
45788	MAP3K7	POLE4
45789	MAP3K7	TIRAP
45790	MAP3K7	CARD8
45791	MAP3K7	IL17RA
45792	MAP3K7	SIK1
45793	ZNF24	NEK6
45794	ZNF24	DNER
45795	DAD1	STT3B
45796	ERLIN2	SCAP
45797	ERLIN2	ITPR1
45798	ERLIN2	SEC61B
45799	ERLIN2	ERLIN1
45800	ERLIN2	RHOT1
45801	ERLIN2	SYVN1
45802	ERLIN2	DUSP3
45803	ERLIN2	APH1A
45804	ERLIN2	DERL1
45805	ERLIN2	TMEM67
45806	ERLIN2	TCF3
45807	ERLIN2	HMGCR
45808	ERLIN2	RAB2A
45809	ERLIN2	ATP2A2
45810	PLG	LAMA5
45811	PLG	RAP2A
45812	PLG	THBS1
45813	PLG	KNG1
45814	PLG	PRNP
45815	PLG	MMP9
45816	PLG	F2R
45817	PLG	IGF2
45818	PLG	F2RL1
45819	PTGS1	PTGES
45820	PTGS1	PTGS2
45821	PTGS1	HPGDS
45822	PTGES	HPGDS
45823	PTGES	PTGS2
45824	PTGES	SP3
45825	MSH6	RAD9A
45826	MSH6	SLX4
45827	MSH6	DECR1
45828	MSH6	SAMHD1
45829	MSH6	RAD1
45830	MSH6	PMS2
45831	MSH6	MSH3
45832	MSH6	HUS1
45833	HAUS6	MLF1
45834	HAUS6	CENPJ
45835	PIK3R3	LNX2
45836	PIK3R3	KLC2
45837	PIK3R3	MECOM
45838	PIK3R3	PIK3CB
45839	PIK3R3	PIK3CD
45840	PIK3R3	E2F6
45841	PIK3R3	TGFBR2
45842	PIK3R3	VSIG4
45843	PIK3R3	ABCB6
45844	PIK3R3	BTN2A1
45845	PIK3R3	KLF15
45846	CD74	HLA-DMA
45847	CD74	POMGNT1
45848	THOC2	DDX39A
45849	THOC2	PRPF19
45850	THOC2	RBM15
45851	THOC2	UBE3C
45852	THOC2	GNAS
45853	THOC2	CAMK2G
45854	THOC2	PPIL2
45855	THOC2	MOB1A
45856	THOC2	GNPTAB
45857	THOC2	MTMR3
45858	THOC2	THOC5
45859	AP3D1	CENPJ
45860	AP3D1	KLC2
45861	AP3D1	F2R
45862	AP3D1	VAMP7
45863	AP3D1	AP3B1
45864	AP3D1	BLOC1S6
45865	RBM15	UBE3C
45866	RBM15	THOC5
45867	RBM15	PPIL2
45868	RBM15	CLK1
45869	RBM15	PRPF19
45870	DIXDC1	NDEL1
45871	DIXDC1	ULK2
45872	SLC27A2	SCD
45873	SLC27A2	SMPD1
45874	SLC27A2	PEX5
45875	SLC27A2	MVK
45876	SLC27A2	FADS1
45877	SLC27A2	HPS1
45878	SCD	MGLL
45879	SCD	FADS1
45880	CREM	TAF4
45881	CREM	CAMK2G
45882	CREM	CD34
45883	SCYL2	IGF2BP1
45884	RAB5B	TBC1D15
45885	RAB5B	NDUFS1
45886	RAB5B	RAB2A
45887	RAB5B	SGSM3
45888	ARNT2	TRIP6
45889	ARNT2	SSBP3
45890	ARNT2	DTX2
45891	ARNT2	AP1M1
45892	ARNT2	SIM2
45893	ARNT2	NDE1
45894	ARNT2	TACC3
45895	ARNT2	TAX1BP3
45896	FAN1	HEXA
45897	FAN1	RFC3
45898	FAN1	FANCG
45899	FAN1	PIK3C2B
45900	FAN1	PMS2
45901	FAN1	FANCD2
45902	ZHX2	DHRS2
45903	AIP	GNAQ
45904	AIP	MKS1
45905	AIP	RET
45906	STRN	STK25
45907	STRN	EEF1E1
45908	STRN	TJP1
45909	STRN	NR1H3
45910	TIRAP	IL1RL1
45911	TIRAP	NTMT1
45912	TIRAP	ARAF
45913	TIRAP	IRAK2
45914	TIRAP	UBR1
45915	TIRAP	PRKRA
45916	TIRAP	TICAM2
45917	TIRAP	SAMHD1
45918	TIRAP	TEP1
45919	TIRAP	CAMK2G
45920	TIRAP	TICAM1
45921	TIRAP	UBR2
45922	PMS2	NSF
45923	PMS2	KPNA2
45924	PMS2	PSD3
45925	PMS2	ABCA2
45926	PMS2	PIK3C2A
45927	PMS2	MSH3
45928	TICAM1	TICAM2
45929	TICAM1	TRIM56
45930	XPO6	DIAPH1
45931	XPO6	RASSF1
45932	PTPN23	ALG2
45933	PTPN23	KLC2
45934	PTPN23	DIAPH1
45935	AIMP1	PTBP1
45936	AIMP1	GOLPH3
45937	AIMP1	EEF1E1
45938	AIMP1	OPTN
45939	USP1	DTX3
45940	USP1	FANCD2
45941	USP1	ANAPC1
45942	PRKAR1A	PYCARD
45943	PRKAR1A	BAHD1
45944	PRKAR1A	PATZ1
45945	PRKAR1A	DYRK1B
45946	PRKAR1A	ING4
45947	PRKAR1A	SETD7
45948	PRKAR1A	ARFGEF2
45949	PRKAR1A	PPP1R12A
45950	PRKAR1A	BRD7
45951	PRKAR1A	SAFB
45952	PRKAR1A	STXBP1
45953	PYCARD	IL6ST
45954	PYCARD	NAA15
45955	PYCARD	LEMD3
45956	PYCARD	BMPR2
45957	POLR3A	POLR3C
45958	POLR3A	IPO9
45959	POLR3A	PIH1D1
45960	POLR3A	POLR3D
45961	POLR3A	POLR3B
45962	POLR3A	POLR3F
45963	POLR3A	POLR3G
45964	POLR3C	POLR3B
45965	POLR3C	PRDM16
45966	POLR3C	POLR3F
45967	POLR3C	POLR3G
45968	POLR3C	KPNA6
45969	POLR3C	POLR3D
45970	POLR3F	POLR3G
45971	POLR3F	POLR3B
45972	POLR3F	POLR3D
45973	PTBP1	TJP1
45974	PTBP1	RAB2A
45975	PTBP1	CLP1
45976	PTBP1	RORA
45977	PTBP1	PTBP2
45978	PTBP1	APBB1
45979	UBE3C	VSIG4
45980	THOC5	PRPF19
45981	THOC5	TAP1
45982	THOC5	PPIL2
45983	THOC5	DDX39A
45984	THOC5	TJP1
45985	TPD52L1	MAP3K5
45986	ACE	AGT
45987	PTPA	SP3
45988	PTPA	ACOT13
45989	PTPA	MARK2
45990	PTPA	PPP4C
45991	IGF2BP1	RAB2A
45992	IGF2BP1	PRKRA
45993	EHD4	ADSL
45994	EHD4	TGFBR2
45995	DFFB	CIDEB
45996	SPP1	IGFBP5
45997	SPP1	SLC39A6
45998	SPP1	TPT1
45999	SPP1	ATP2A2
46000	SPP1	USP42
46001	SPP1	CHD1
46002	INTS3	INIP
46003	INTS3	NABP1
46004	INTS3	INTS7
46005	INIP	CHAMP1
46006	INIP	NABP1
46007	MAPK7	PTPRR
46008	MAPK7	TCF3
46009	MAPK7	MYLK
46010	MAPK7	FSCN1
46011	MAPK7	DOT1L
46012	MAPK7	NFE2L2
46013	MAPK7	MYLK2
46014	MAPK7	MEF2A
46015	TICAM2	IRAK3
46016	TICAM2	IRAK2
46017	HOXC9	POU2F1
46018	HOXC9	SLX4
46019	HOXC9	POLR3D
46020	GRSF1	RPS6KA2
46021	GRSF1	MTPAP
46022	RFWD3	MBNL1
46023	RFWD3	DNAJB2
46024	APPL1	ID1
46025	APPL1	KLF15
46026	APPL1	RTCB
46027	APPL1	ADI1
46028	APPL1	ADIPOR1
46029	APPL1	RAB21
46030	TJP1	CLP1
46031	TJP1	PVR
46032	TJP1	RTN4
46033	TJP1	IFI30
46034	TJP1	KRT1
46035	TJP1	CLDN1
46036	TJP1	NPHS1
46037	TJP1	GJD3
46038	TJP1	CTNNA1
46039	TJP1	TRPC4
46040	TJP1	JAM3
46041	MSN	PRKCQ
46042	MSN	LCP1
46043	MSN	PAFAH1B1
46044	MSN	S100A16
46045	MSN	CAPN2
46046	MSN	TNFRSF10B
46047	PKNOX1	TCF3
46048	PKNOX1	POU2F1
46049	PKNOX1	HOXB7
46050	PKNOX1	VPS33A
46051	TCF3	USF1
46052	TCF3	SON
46053	TCF3	INO80
46054	TCF3	LDB1
46055	TCF3	ACTR5
46056	TCF3	BCOR
46057	TCF3	ID4
46058	TCF3	RNF14
46059	TCF3	HAND2
46060	TCF3	CHCHD3
46061	TCF3	TAF4
46062	TCF3	ID1
46063	TCF3	DNAJC10
46064	TCF3	SAFB
46065	TCF3	KIF18A
46066	TCF3	TCF21
46067	TCF3	LMX1A
46068	MARK2	KIF13B
46069	MARK2	CLASP1
46070	MARK2	RSF1
46071	MARK2	TAOK1
46072	MARK2	PRKD1
46073	MARK2	PRDX3
46074	MARK2	GAB2
46075	KIF13B	ADAP1
46076	LDB2	RLIM
46077	LDB2	LHX4
46078	LDB2	ISL1
46079	LDB2	TTC19
46080	LDB2	SSBP3
46081	TAF4	CDC23
46082	TAF4	SOX6
46083	TAF4	CREBZF
46084	TAF4	ANAPC1
46085	TAF4	ANAPC13
46086	TAF4	CDC16
46087	TAF4	SAP130
46088	NDUFS1	STX12
46089	NDUFS1	MTCH1
46090	NDUFS1	AFG3L2
46091	NDUFS1	NDUFS7
46092	NDUFS1	UQCR11
46093	NDUFS1	NDUFS5
46094	STXBP2	RPS6KA2
46095	STXBP2	SNAP23
46096	ALDOB	ALDH1A3
46097	ALDOB	BBS1
46098	ALDOB	ALDH9A1
46099	ALDOB	HUS1
46100	ALDOB	BBS4
46101	ALDOB	MUC20
46102	USP22	PTGS2
46103	USP22	HEXA
46104	SORBS1	SLC10A3
46105	STK25	PTPN13
46106	STK25	MTMR6
46107	STK25	MTPAP
46108	STK25	ARL13B
46109	STK25	TAOK1
46110	STK25	CCM2
46111	PTPN13	RAPGEF6
46112	PTPN13	PLEKHA1
46113	PTPN13	BRD7
46114	PTPN13	BEX3
46115	PTPN13	TRIP6
46116	MST1	SCRIB
46117	MST1	KLKB1
46118	MST1	RASSF1
46119	SCRIB	FOXE1
46120	SCRIB	SLX4
46121	SCRIB	TRIP6
46122	SCRIB	VANGL2
46123	SCRIB	EXOSC10
46124	TACC3	SLBP
46125	TACC3	RNF135
46126	TACC3	XPR1
46127	TACC3	CUX1
46128	TACC3	NDEL1
46129	TACC3	BEX3
46130	TACC3	MIA3
46131	TACC3	DHRS2
46132	ID1	GATA4
46133	ID1	CHD1L
46134	ID1	RASSF1
46135	ID1	STXBP1
46136	ID1	B4GALT7
46137	HOXB7	UBR3
46138	HOXB7	IRAK3
46139	UBR3	UBE2B
46140	UBR3	PTPRK
46141	SAFB	CLK1
46142	SAFB	CHD1
46143	SAFB	SON
46144	ANAPC1	ANAPC11
46145	ANAPC1	FOXQ1
46146	ANAPC1	CDC23
46147	ANAPC1	CDC16
46148	ANAPC1	ANAPC2
46149	ANAPC1	ANAPC10
46150	ANAPC1	FBXO5
46151	ANAPC1	KNG1
46152	SVIL	UXT
46153	SVIL	ATRX
46154	SVIL	NES
46155	SVIL	CENPE
46156	SVIL	TRIP6
46157	CAMK2G	DDX11
46158	CAMK2G	STRBP
46159	CAMK2G	TNPO3
46160	CAMK2G	MYLK
46161	CAMK2G	ATP2A2
46162	RTN4	SIRT2
46163	RTN4	ATL3
46164	RTN4	CNTN1
46165	RTN4	S100A16
46166	RTN4	DERL1
46167	RTN4	SNX1
46168	RTN4	TMEM70
46169	POU2F1	BRD7
46170	POU2F1	STAT5A
46171	POU2F1	IL2
46172	POU2F1	TXNRD1
46173	HPRT1	PNP
46174	HPRT1	IPO13
46175	HPRT1	HUS1
46176	HPRT1	GOT1
46177	CSTB	CTSH
46178	CSTB	CST3
46179	LDB1	CTDSP1
46180	LDB1	LHX4
46181	LDB1	RLIM
46182	LDB1	LMX1A
46183	LDB1	ISL1
46184	LDB1	RNF6
46185	LDB1	LHX3
46186	LDB1	IRAK3
46187	LDB1	FOXE1
46188	LDB1	SSBP3
46189	EDEM1	DNAJC10
46190	EDEM1	SEC61B
46191	EDEM1	SUFU
46192	EDEM1	DERL1
46193	EDEM1	MTCH1
46194	EDEM1	ZACN
46195	TMOD1	GSN
46196	TMOD1	SNX1
46197	TMOD1	SCIN
46198	SEH1L	NDC1
46199	SEH1L	SLX4
46200	SEH1L	NUP133
46201	PNP	TFB2M
46202	BLOC1S6	EPS8
46203	BLOC1S6	LURAP1
46204	BLOC1S6	AP3B1
46205	BLOC1S6	AGGF1
46206	BLOC1S6	SLC4A1
46207	BLOC1S6	STX12
46208	NPR2	PDE6D
46209	NPR2	PDE3B
46210	PDE6D	ADCY1
46211	PDE6D	RPGR
46212	PDE6D	RAP2B
46213	PDE6D	RHOB
46214	PDE6D	GUCY2C
46215	PDE6D	ARL3
46216	PDE6D	RHEB
46217	PDE6D	ADCY7
46218	AKAP8	FOXE1
46219	AKAP8	PRKAR2B
46220	AKAP8	LCP1
46221	LNX2	PDZRN3
46222	LNX2	PEG10
46223	LNX2	OPTN
46224	LNX2	RLIM
46225	LNX2	MDGA1
46226	IL27RA	GOSR1
46227	SNAI1	CTDSP1
46228	SNAI1	PALB2
46229	SNAI1	TRIP6
46230	SNAI1	SIRT2
46231	SNAI1	CTDSP2
46232	SNAI1	PAX2
46233	CAPN2	JAK3
46234	CAPN2	NMT1
46235	CAPN2	TNS1
46236	CAPN2	TWF2
46237	CAPN2	KNG1
46238	CAPN2	F2RL1
46239	CAPN2	FBXL12
46240	CAPN2	PAFAH1B1
46241	RICTOR	ANTXR1
46242	RICTOR	DHRS4
46243	RICTOR	RPS6KB1
46244	LAMA5	CRKL
46245	LAMA5	PTPRK
46246	LAMA5	BCAM
46247	CCNB2	TGFBR2
46248	TGFBR2	ACVR2A
46249	TGFBR2	NRP1
46250	TGFBR2	TGFB3
46251	TGFBR2	PIK3CB
46252	TGFBR2	NRP2
46253	TGFBR2	SP3
46254	TGFBR2	FMN2
46255	TGFBR2	ACVR1B
46256	TGFBR2	NDFIP1
46257	TGFBR2	ENG
46258	TGFBR2	PEG10
46259	TGFBR2	OXSR1
46260	KPNA6	KPNA2
46261	KPNA6	EXOSC4
46262	KPNA6	FOXE1
46263	KPNA6	NMNAT1
46264	KPNA4	RCC1
46265	KPNA4	IPO9
46266	KPNA4	SLX4
46267	KPNA4	KPNA2
46268	KPNA4	AHSA1
46269	KPNA4	NACC1
46270	CLK1	SHROOM1
46271	CLK1	IP6K1
46272	CLK1	CDH23
46273	CLK1	DBR1
46274	CLK1	THY1
46275	CLK1	REV1
46276	CLK1	ECE1
46277	CLK1	SSBP3
46278	CLK1	PATZ1
46279	CLK1	MAP7
46280	CLK1	UNC13B
46281	CLK1	TRA2A
46282	CLK1	CENPE
46283	CLK1	SPTBN4
46284	ARAF	CTNNA1
46285	ARAF	ACTA2
46286	ARAF	IRAK2
46287	ARAF	GNA12
46288	ARAF	DPM1
46289	ARAF	E2F6
46290	ARAF	CLOCK
46291	ARAF	JAK3
46292	DDB2	PSMB4
46293	DDB2	NTMT1
46294	DDB2	TOPORS
46295	COL4A3	MMP9
46296	COL4A3	USH2A
46297	COL4A3	COL4A5
46298	COL4A3	SERPINE2
46299	EHD2	AP1M1
46300	MED24	MED13
46301	HIP1	TFAP2A
46302	HIP1	BFAR
46303	FGF2	THBS1
46304	FGF2	FGFRL1
46305	FGF2	NRP1
46306	ARHGAP1	RHOC
46307	ARHGAP1	SMARCD3
46308	ARHGAP1	ITPR1
46309	ARHGAP1	HMGCR
46310	MEF2A	SETX
46311	MEF2A	AP3B1
46312	MEF2A	SH2B1
46313	MEF2A	XYLT1
46314	TIPIN	TIMELESS
46315	MBNL1	MBNL3
46316	MBNL1	CELF1
46317	MBNL1	MBNL2
46318	IGF2	IGFBP5
46319	IGF2	CLN5
46320	IGF2	IGFBP4
46321	FOXE1	PAX3
46322	FOXE1	GATA4
46323	FOXE1	SMPD4
46324	FOXE1	CUX1
46325	FOXE1	RCC1
46326	FOXE1	NOVA1
46327	FOXE1	UBP1
46328	FOXE1	DDX39A
46329	FOXE1	MECP2
46330	FOXE1	TFAP2A
46331	FOXE1	SMC4
46332	RHOBTB3	RAB9A
46333	RHOBTB3	NRG1
46334	NR5A2	PNRC2
46335	NR5A2	PROX1
46336	NR5A2	NCOA2
46337	NR5A2	NRIP1
46338	RPS6KB1	NEK6
46339	RPS6KB1	NDRG2
46340	RPS6KB1	RHEB
46341	RPS6KB1	PIK3CD
46342	XPR1	VSIG4
46343	RAP2A	DDX39A
46344	RAP2A	RAPGEF3
46345	RAP2A	RAPGEF6
46346	RAP2A	MINK1
46347	RAP2A	RAPGEF5
46348	RAP2A	NSF
46349	SH2B1	KIAA0319
46350	RLIM	LIMK1
46351	RLIM	LHX3
46352	RLIM	ISL1
46353	RLIM	AXIN2
46354	PARN	EXOSC4
46355	PARN	UPF3B
46356	PARN	EXOSC10
46357	PARN	TEAD4
46358	PARN	EXOSC3
46359	PARN	UPF2
46360	HOOK3	AKTIP
46361	RHOG	ELMO1
46362	RHOG	ELMO2
46363	RHOG	MAP3K11
46364	SLX4	GYS1
46365	SLX4	IPO7
46366	SLX4	GFM2
46367	SLX4	PEX5
46368	SLX4	GFM1
46369	SLX4	MSH3
46370	SLX4	FTO
46371	SLX4	PSMB4
46372	SLX4	DDX39A
46373	SLX4	ALKBH2
46374	SLX4	SERPINB5
46375	VEGFD	ADAM9
46376	VEGFD	BIRC6
46377	VEGFD	FLT4
46378	ADAM9	ITGA3
46379	ADAM9	PTPRK
46380	CLASP1	CENPJ
46381	IPO7	IPO9
46382	HTRA2	BIRC6
46383	HTRA2	TIMM9
46384	HTRA2	CD40
46385	HTRA2	GOT1
46386	HTRA2	CAP1
46387	NCAPG2	NEK6
46388	NCAPG2	SMC4
46389	UPF3B	NKAP
46390	UPF3B	PYM1
46391	UPF3B	UPF2
46392	UPF3B	EXOSC4
46393	UPF3B	SMG1
46394	UPF3B	TTC19
46395	UPF3B	EXOSC10
46396	DDX54	CENPJ
46397	DDX54	TMEM67
46398	PRKD1	TFAP2A
46399	PRKD1	ADAP1
46400	PRKD1	PRKCQ
46401	PRKD1	TLR5
46402	PRKD1	SSH1
46403	PRKD1	IBTK
46404	PSME2	CAP1
46405	PSME2	PSMB4
46406	PIK3C2B	PIK3C2A
46407	PAX3	WWTR1
46408	PAX3	PCTP
46409	PAX3	IPO13
46410	PROX1	RORA
46411	PIGG	GLP1R
46412	DPAGT1	DPM3
46413	DPAGT1	DPM2
46414	DPAGT1	DPM1
46415	L3MBTL1	SETD7
46416	CRKL	DOCK5
46417	CRKL	PLEKHA1
46418	CRKL	ELMO2
46419	CRKL	EVL
46420	CRKL	LTBP4
46421	CRKL	STAT5A
46422	CRKL	CD34
46423	CRKL	RAPGEF1
46424	CRKL	GAB2
46425	SLC2A2	KPNA2
46426	LHX4	ISL1
46427	LHX4	TSEN54
46428	LHX4	SH2D1A
46429	RCC1	FOXQ1
46430	RCC1	NTMT1
46431	RCC1	CHKA
46432	RCC1	DIS3
46433	RNF130	NRG1
46434	RNF130	ZACN
46435	PYGO2	KLC2
46436	PYGO2	TRIP6
46437	PYGO2	KMT2D
46438	FOXQ1	POLRMT
46439	FOXQ1	NSF
46440	FOXQ1	SMC4
46441	FOXQ1	CUX1
46442	FOXQ1	DDX39A
46443	FOXQ1	NUP133
46444	KCNQ1	PRKAR2B
46445	KCNQ1	KCNE1
46446	SLC23A2	AGPAT2
46447	DPM1	DPM2
46448	DPM1	DPM3
46449	PRKCQ	NOS1
46450	PRKCQ	PPP1R12A
46451	PRKCQ	CISH
46452	PRKCQ	ABCB1
46453	PRKCQ	FSCN1
46454	PRKCQ	NFE2L2
46455	EIF2B5	GPR183
46456	EIF2B5	STX12
46457	USP20	RFC3
46458	USP20	BRPF1
46459	CENPJ	NAB1
46460	CENPJ	STAT5A
46461	CENPJ	IBTK
46462	CENPJ	CEP192
46463	CENPJ	IPO9
46464	CENPJ	PLK2
46465	CENPJ	AP3B1
46466	CENPJ	KLC2
46467	CENPJ	GPX1
46468	CENPJ	ADSL
46469	CENPJ	MIB1
46470	ABCA2	SP3
46471	ABCA2	SDHAF2
46472	RET	DOK4
46473	RET	AFAP1L2
46474	RET	SP3
46475	RET	CBLC
46476	RET	GDNF
46477	IGFBP5	IGF1
46478	IGFBP5	THBS1
46479	IGFBP5	RASSF1
46480	PRPF19	PRPS1
46481	PRPF19	MTCH1
46482	PRPF19	SON
46483	PRPF19	KPNA2
46484	PRPF19	AHSA1
46485	PRPF19	PPIL2
46486	PRPF19	PSMB4
46487	PRPF19	PPM1D
46488	PRPF19	DDX42
46489	BCOR	PCGF1
46490	BCOR	NACC1
46491	BCOR	CARD8
46492	GYS1	NHLRC1
46493	GYS1	SIRT2
46494	UBR2	UBE2B
46495	UBR2	NES
46496	UBR2	SNX18
46497	UBR2	UBR1
46498	UBR2	EPHA7
46499	GNAS	JAK3
46500	GNAS	OPTN
46501	GNAS	DIS3
46502	GNAS	GNA12
46503	GNAS	AVPR2
46504	GNAS	ADORA1
46505	GNAS	GNA11
46506	GNAS	SNX13
46507	GNAS	FSCN1
46508	GNAS	SLC25A12
46509	GNAS	GNAQ
46510	GNAS	PANX1
46511	KMT2D	E2F6
46512	HMGCR	BTN2A1
46513	HMGCR	MVK
46514	HMGCR	IDH1
46515	HMGCR	SYVN1
46516	DOCK4	ELMO1
46517	ITM2B	UBR1
46518	ITM2B	CHST12
46519	ITM2B	KIF18A
46520	UBR1	ARL3
46521	UBR1	NES
46522	UBR1	UBE2B
46523	TRA2A	APOBEC3F
46524	FRAS1	PTPRK
46525	FRAS1	WNT4
46526	GOSR1	NSF
46527	GOSR1	STX12
46528	GOSR1	BET1L
46529	GOSR1	STX6
46530	GOSR1	YKT6
46531	GOSR1	FMO1
46532	NSF	PTPRO
46533	NSF	PTPRG
46534	NSF	PTPRK
46535	NSF	SEC31A
46536	NSF	VAMP3
46537	NSF	DRD2
46538	NSF	SNAP23
46539	NSF	NEK6
46540	NSF	STX6
46541	NSF	STX12
46542	APBB1	PRNP
46543	APBB1	TSHZ1
46544	APBB1	DIAPH1
46545	APBB1	APH1A
46546	APBB1	DIAPH2
46547	APBB1	APBB2
46548	APBB1	LRP1
46549	APBB1	EVL
46550	MAPK8IP3	TLR9
46551	MAPK8IP3	LDLRAP1
46552	MAPK8IP3	MAP3K5
46553	MAPK8IP3	KLC2
46554	MAPK8IP3	MAPK8IP2
46555	MAPK8IP3	MAP3K11
46556	ATP2C1	VSIG4
46557	ACO1	TXNDC17
46558	ACO1	IDH1
46559	SYVN1	PSMB4
46560	SYVN1	WFS1
46561	SYVN1	ERLIN1
46562	SYVN1	PMP22
46563	SYVN1	DERL1
46564	SYVN1	YOD1
46565	SYVN1	HMOX1
46566	IL18	IL18BP
46567	OPRM1	PMP22
46568	OPRM1	DOK4
46569	P4HA1	EVPL
46570	EVPL	KRT2
46571	EVPL	KRT1
46572	ZC3H3	NMNAT1
46573	ZC3H3	CTDSP2
46574	ZC3H3	YARS2
46575	ZC3H3	ZC3H8
46576	ZC3H3	PURA
46577	MYO5A	PURA
46578	RAPGEF1	SLC20A1
46579	RAPGEF1	GAB2
46580	ADRA1A	ADRA1B
46581	ADRA1A	BMP1
46582	ADSL	KLHL20
46583	ADSL	ALDH8A1
46584	ADSL	NFE2L2
46585	ADSL	OXSR1
46586	RNF7	ASB1
46587	LSM14A	AHSA1
46588	ACVR1B	ACVR1C
46589	ACVR1B	PEG10
46590	ACVR1B	INHBA
46591	ACVR1B	ACVR2A
46592	ACVR1B	BMPR2
46593	ACVR1B	BAMBI
46594	ACVR1B	SNX1
46595	VIL1	PTPRO
46596	GOT2	CCL21
46597	GOT2	GOT1
46598	GOT2	CTNNBIP1
46599	TBCD	TBCC
46600	TBCD	TBCE
46601	TBCD	ARL3
46602	VSIG4	FLT4
46603	VSIG4	MTCH1
46604	VSIG4	C3
46605	VSIG4	INTS7
46606	VSIG4	SGPL1
46607	VSIG4	SEMA4C
46608	VSIG4	ATP2B2
46609	GPX1	HAGH
46610	DNAJB2	ATP7A
46611	DNAJB2	ATP7B
46612	DNAJB2	ARFGEF2
46613	ATP7A	APBB2
46614	ATP7A	ATP7B
46615	JADE2	JADE1
46616	JADE2	ING4
46617	JADE2	BRPF1
46618	JADE2	JADE3
46619	FEM1B	RAD9A
46620	FEM1B	KIAA0319
46621	GAB2	PIK3CB
46622	APBB2	FMN2
46623	ELMO1	ELMO2
46624	ELMO1	DOCK5
46625	ELMO1	TTC19
46626	ELMO1	PTGS2
46627	FANCD2	FSCN1
46628	FANCD2	REV1
46629	FANCD2	FANCG
46630	NEK6	PRDX3
46631	NEK6	NCAPD2
46632	NEK6	PRDM16
46633	NEK6	TNPO3
46634	NEK6	ATF4
46635	NEK6	ARHGAP33
46636	NEK6	AHSA1
46637	PLCE1	IMPA1
46638	PLCE1	ITPKB
46639	PLCE1	SYNJ1
46640	PLCE1	DGKD
46641	PLCE1	DGKH
46642	PLCE1	INPP5B
46643	THBS1	VEGFA
46644	THBS1	LRP1
46645	THBS1	KNG1
46646	THBS1	MMP9
46647	THBS1	JAG1
46648	THBS1	ITGA3
46649	THBS1	CALCR
46650	THBS1	PDGFB
46651	THBS1	TNFRSF11B
46652	THBS1	LRP5
46653	THBS1	COL18A1
46654	THBS1	COL5A1
46655	VEGFA	ADAMTS1
46656	VEGFA	VEGFB
46657	VEGFA	NRP2
46658	VEGFA	TNXB
46659	VEGFA	SP3
46660	VEGFA	NRP1
46661	ELP3	ELP2
46662	ELP3	PRPS1
46663	ELP3	IFI30
